id,dataset,task,embedder,model,hyperparams,library_hash,cv_metric_name,cv_metric,test_metric_name,test_metric,key
3969,ogbg-molsider,classification,GraphMVP_CP-max,ridge,"{""clf__estimator__C"": 0.0035938136638046254, ""clf__estimator__max_iter"": 5000, ""clf__estimator__penalty"": ""l2"", ""clf__estimator__solver"": ""lbfgs""}",8010988254816087279,roc_auc,0.6242257371357367,roc_auc,0.6346035904064647,ogbg-molsider_GraphMVP_CP-max_ridge
3970,ogbg-molsider,classification,GraphMVP_CP-max,knn,"{""clf__n_neighbors"": 9}",8010988254816087279,roc_auc,0.6105801654562576,roc_auc,0.6607337534248694,ogbg-molsider_GraphMVP_CP-max_knn
3971,ogbg-molsider,classification,GraphMVP_AM-max,ridge,"{""clf__estimator__C"": 0.0035938136638046254, ""clf__estimator__max_iter"": 5000, ""clf__estimator__penalty"": ""l2"", ""clf__estimator__solver"": ""lbfgs""}",-1859059425672168788,roc_auc,0.625962526242845,roc_auc,0.6114380133434651,ogbg-molsider_GraphMVP_AM-max_ridge
3972,ogbg-molsider,classification,GraphMVP_AM-max,knn,"{""clf__n_neighbors"": 7}",-1859059425672168788,roc_auc,0.6049423272539871,roc_auc,0.6168412526067991,ogbg-molsider_GraphMVP_AM-max_knn
3973,ogbg-molsider,classification,unimolv1,ridge,"{""clf__estimator__C"": 0.001, ""clf__estimator__max_iter"": 5000, ""clf__estimator__penalty"": ""l2"", ""clf__estimator__solver"": ""lbfgs""}",6940173425982913988,roc_auc,0.5973073911614968,roc_auc,0.582998390550833,ogbg-molsider_unimolv1_ridge
3974,ogbg-molsider,classification,unimolv1,knn,"{""clf__n_neighbors"": 9}",6940173425982913988,roc_auc,0.5925637311149956,roc_auc,0.597646705153866,ogbg-molsider_unimolv1_knn
3975,ogbg-molsider,classification,GraphMVP_CP-sum,ridge,"{""clf__estimator__C"": 0.04641588833612777, ""clf__estimator__max_iter"": 5000, ""clf__estimator__penalty"": ""l2"", ""clf__estimator__solver"": ""lbfgs""}",-4345782047295156146,roc_auc,0.5981756046827431,roc_auc,0.6490933051240592,ogbg-molsider_GraphMVP_CP-sum_ridge
3976,ogbg-molsider,classification,GraphMVP_CP-sum,knn,"{""clf__n_neighbors"": 9}",-4345782047295156146,roc_auc,0.607199919359528,roc_auc,0.646399598385634,ogbg-molsider_GraphMVP_CP-sum_knn
3977,ogbg-moltox21,classification,mol2vec,rf,"{""clf__criterion"": ""entropy"", ""clf__min_samples_split"": 6, ""clf__n_estimators"": 500}",-2653273448696640374,roc_auc,0.8169257695844154,roc_auc,0.7778255851570117,ogbg-moltox21_mol2vec_rf
3978,ogbg-molsider,classification,GraphMVP_AM-sum,ridge,"{""clf__estimator__C"": 0.012915496650148826, ""clf__estimator__max_iter"": 5000, ""clf__estimator__penalty"": ""l2"", ""clf__estimator__solver"": ""lbfgs""}",-5953380864883715285,roc_auc,0.5992763289094422,roc_auc,0.62506993817491,ogbg-molsider_GraphMVP_AM-sum_ridge
3979,ogbg-molsider,classification,GraphMVP_AM-sum,knn,"{""clf__n_neighbors"": 9}",-5953380864883715285,roc_auc,0.6107675718956586,roc_auc,0.6341334802537496,ogbg-molsider_GraphMVP_AM-sum_knn
3980,ogbg-molsider,classification,GraphMVP_CP-mean,ridge,"{""clf__estimator__C"": 0.0035938136638046254, ""clf__estimator__max_iter"": 5000, ""clf__estimator__penalty"": ""l2"", ""clf__estimator__solver"": ""lbfgs""}",7160103067654147837,roc_auc,0.609041646761553,roc_auc,0.6275259576306588,ogbg-molsider_GraphMVP_CP-mean_ridge
3981,ogbg-molsider,classification,GraphMVP_CP-mean,knn,"{""clf__n_neighbors"": 9}",7160103067654147837,roc_auc,0.605809824125038,roc_auc,0.6486398199179504,ogbg-molsider_GraphMVP_CP-mean_knn
3982,ogbg-molsider,classification,GraphMVP_AM-mean,ridge,"{""clf__estimator__C"": 0.0035938136638046254, ""clf__estimator__max_iter"": 5000, ""clf__estimator__penalty"": ""l2"", ""clf__estimator__solver"": ""lbfgs""}",3464609250712850403,roc_auc,0.6088065437104992,roc_auc,0.6115198379984925,ogbg-molsider_GraphMVP_AM-mean_ridge
3983,ogbg-molsider,classification,GraphMVP_AM-mean,knn,"{""clf__n_neighbors"": 7}",3464609250712850403,roc_auc,0.6070552697865371,roc_auc,0.625602267884327,ogbg-molsider_GraphMVP_AM-mean_knn
3984,ogbg-moltox21,classification,mol_r_tag_1024,ridge,"{""clf__estimator__C"": 0.012915496650148826, ""clf__estimator__max_iter"": 5000, ""clf__estimator__penalty"": ""l2"", ""clf__estimator__solver"": ""lbfgs""}",-2614904024973236673,roc_auc,0.7881538783762372,roc_auc,0.7424203444699033,ogbg-moltox21_mol_r_tag_1024_ridge
3985,ogbg-moltox21,classification,mol_r_tag_1024,knn,"{""clf__n_neighbors"": 9}",-2614904024973236673,roc_auc,0.752597018805724,roc_auc,0.7020512490015155,ogbg-moltox21_mol_r_tag_1024_knn
3986,ogbg-moltox21,classification,mol_r_gcn_1024,ridge,"{""clf__estimator__C"": 0.012915496650148826, ""clf__estimator__max_iter"": 5000, ""clf__estimator__penalty"": ""l2"", ""clf__estimator__solver"": ""lbfgs""}",-5566833556124034041,roc_auc,0.7837384005627974,roc_auc,0.7381903121522134,ogbg-moltox21_mol_r_gcn_1024_ridge
3987,ogbg-moltox21,classification,mol_r_gat_1024,ridge,"{""clf__estimator__C"": 0.012915496650148826, ""clf__estimator__max_iter"": 5000, ""clf__estimator__penalty"": ""l2"", ""clf__estimator__solver"": ""lbfgs""}",-2182020763745896260,roc_auc,0.7799190442344559,roc_auc,0.7449062372319485,ogbg-moltox21_mol_r_gat_1024_ridge
3988,ogbg-moltox21,classification,mol_r_gcn_1024,knn,"{""clf__n_neighbors"": 9}",-5566833556124034041,roc_auc,0.7481527638127682,roc_auc,0.7134224623423348,ogbg-moltox21_mol_r_gcn_1024_knn
3989,ogbg-molsider,classification,unimolv2,ridge,"{""clf__estimator__C"": 0.0035938136638046254, ""clf__estimator__max_iter"": 5000, ""clf__estimator__penalty"": ""l2"", ""clf__estimator__solver"": ""lbfgs""}",-1063386908009650536,roc_auc,0.6054283926116455,roc_auc,0.610936947135791,ogbg-molsider_unimolv2_ridge
3990,ogbg-moltox21,classification,mol_r_gat_1024,knn,"{""clf__n_neighbors"": 9}",-2182020763745896260,roc_auc,0.7536120070370973,roc_auc,0.7170388180963427,ogbg-moltox21_mol_r_gat_1024_knn
3991,ogbg-molsider,classification,unimolv2,knn,"{""clf__n_neighbors"": 9}",-1063386908009650536,roc_auc,0.5685753081832139,roc_auc,0.5716128297385814,ogbg-molsider_unimolv2_knn
3992,ogbg-moltox21,classification,mol2vec,ridge,"{""clf__estimator__C"": 0.04641588833612777, ""clf__estimator__max_iter"": 5000, ""clf__estimator__penalty"": ""l2"", ""clf__estimator__solver"": ""lbfgs""}",-2653273448696640374,roc_auc,0.7882181940875304,roc_auc,0.746768351728836,ogbg-moltox21_mol2vec_ridge
3993,ogbg-moltox21,classification,mol_r_sage_1024,ridge,"{""clf__estimator__C"": 0.012915496650148826, ""clf__estimator__max_iter"": 5000, ""clf__estimator__penalty"": ""l2"", ""clf__estimator__solver"": ""lbfgs""}",1841148271506138254,roc_auc,0.7841970704096567,roc_auc,0.7313001685443967,ogbg-moltox21_mol_r_sage_1024_ridge
3994,ogbg-moltox21,classification,mol2vec,knn,"{""clf__n_neighbors"": 9}",-2653273448696640374,roc_auc,0.7579071258839575,roc_auc,0.7098033480362073,ogbg-moltox21_mol2vec_knn
3995,ogbg-moltox21,classification,mol_r_sage_1024,knn,"{""clf__n_neighbors"": 9}",1841148271506138254,roc_auc,0.7421990606479333,roc_auc,0.7014277811561244,ogbg-moltox21_mol_r_sage_1024_knn
3996,ogbg-moltox21,classification,molbert,rf,"{""clf__criterion"": ""entropy"", ""clf__min_samples_split"": 10, ""clf__n_estimators"": 500}",5023721811763401956,roc_auc,0.8348839686552656,roc_auc,0.7638956942207354,ogbg-moltox21_molbert_rf
3997,ogbg-moltox21,classification,GraphMVP_CP-max,rf,"{""clf__criterion"": ""entropy"", ""clf__min_samples_split"": 6, ""clf__n_estimators"": 500}",-8944113355474173091,roc_auc,0.7983078020273645,roc_auc,0.759697908862892,ogbg-moltox21_GraphMVP_CP-max_rf
3998,ogbg-moltox21,classification,GraphMVP_CP-sum,rf,"{""clf__criterion"": ""entropy"", ""clf__min_samples_split"": 6, ""clf__n_estimators"": 500}",7841685841987000559,roc_auc,0.7968466505060715,roc_auc,0.7498873291576782,ogbg-moltox21_GraphMVP_CP-sum_rf
3999,ogbg-moltox21,classification,GraphMVP_CP-max,ridge,"{""clf__estimator__C"": 0.012915496650148826, ""clf__estimator__max_iter"": 5000, ""clf__estimator__penalty"": ""l2"", ""clf__estimator__solver"": ""lbfgs""}",-8944113355474173091,roc_auc,0.7620940343073686,roc_auc,0.7228137880783163,ogbg-moltox21_GraphMVP_CP-max_ridge
4000,ogbg-moltox21,classification,GraphMVP_CP-max,knn,"{""clf__n_neighbors"": 9}",-8944113355474173091,roc_auc,0.7349544252223713,roc_auc,0.6871453451749975,ogbg-moltox21_GraphMVP_CP-max_knn
4001,ogbg-moltox21,classification,molbert,ridge,"{""clf__estimator__C"": 0.0035938136638046254, ""clf__estimator__max_iter"": 5000, ""clf__estimator__penalty"": ""l2"", ""clf__estimator__solver"": ""lbfgs""}",5023721811763401956,roc_auc,0.8188776223040076,roc_auc,0.7545217918566761,ogbg-moltox21_molbert_ridge
4002,ogbg-moltox21,classification,molbert,knn,"{""clf__n_neighbors"": 9}",5023721811763401956,roc_auc,0.7668964465542507,roc_auc,0.7074640477673758,ogbg-moltox21_molbert_knn
4003,ogbg-moltox21,classification,GraphMVP_CP-sum,ridge,"{""clf__estimator__C"": 0.04641588833612777, ""clf__estimator__max_iter"": 5000, ""clf__estimator__penalty"": ""l2"", ""clf__estimator__solver"": ""lbfgs""}",7841685841987000559,roc_auc,0.744176436746717,roc_auc,0.7199794443674193,ogbg-moltox21_GraphMVP_CP-sum_ridge
4004,ogbg-moltox21,classification,GraphMVP_CP-sum,knn,"{""clf__n_neighbors"": 9}",7841685841987000559,roc_auc,0.7368650923892779,roc_auc,0.6776728987984222,ogbg-moltox21_GraphMVP_CP-sum_knn
4005,ogbg-moltox21,classification,GraphMVP_CP-mean,rf,"{""clf__criterion"": ""entropy"", ""clf__min_samples_split"": 6, ""clf__n_estimators"": 500}",8010988254816087279,roc_auc,0.7851887521243374,roc_auc,0.7372174310406988,ogbg-moltox21_GraphMVP_CP-mean_rf
4006,ogbg-moltox21,classification,GraphMVP_AM-max,rf,"{""clf__criterion"": ""entropy"", ""clf__min_samples_split"": 4, ""clf__n_estimators"": 500}",-946923662970729819,roc_auc,0.8027909083799237,roc_auc,0.745515079262145,ogbg-moltox21_GraphMVP_AM-max_rf
4007,ogbg-moltox21,classification,unimolv1,rf,"{""clf__criterion"": ""entropy"", ""clf__min_samples_split"": 10, ""clf__n_estimators"": 500}",1766635595451574031,roc_auc,0.7911380355711161,roc_auc,0.7431051075850704,ogbg-moltox21_unimolv1_rf
4008,ogbg-moltox21,classification,GraphMVP_AM-max,ridge,"{""clf__estimator__C"": 0.012915496650148826, ""clf__estimator__max_iter"": 5000, ""clf__estimator__penalty"": ""l2"", ""clf__estimator__solver"": ""lbfgs""}",-946923662970729819,roc_auc,0.7699549015693051,roc_auc,0.7281693061410186,ogbg-moltox21_GraphMVP_AM-max_ridge
4009,ogbg-moltox21,classification,GraphMVP_AM-max,knn,"{""clf__n_neighbors"": 9}",-946923662970729819,roc_auc,0.7330090047509683,roc_auc,0.6796236382018811,ogbg-moltox21_GraphMVP_AM-max_knn
4010,ogbg-moltox21,classification,GraphMVP_AM-mean,rf,"{""clf__criterion"": ""entropy"", ""clf__min_samples_split"": 6, ""clf__n_estimators"": 500}",-4184501823876019647,roc_auc,0.7930839727234227,roc_auc,0.7404037249950294,ogbg-moltox21_GraphMVP_AM-mean_rf
4011,ogbg-moltox21,classification,GraphMVP_AM-sum,rf,"{""clf__criterion"": ""entropy"", ""clf__min_samples_split"": 6, ""clf__n_estimators"": 500}",-4345782047295156146,roc_auc,0.8055497573407708,roc_auc,0.7562873994201816,ogbg-moltox21_GraphMVP_AM-sum_rf
4012,ogbg-moltox21,classification,GraphMVP_CP-mean,ridge,"{""clf__estimator__C"": 0.16681005372000593, ""clf__estimator__max_iter"": 5000, ""clf__estimator__penalty"": ""l2"", ""clf__estimator__solver"": ""lbfgs""}",8010988254816087279,roc_auc,0.746772017554507,roc_auc,0.7171927092506206,ogbg-moltox21_GraphMVP_CP-mean_ridge
4013,ogbg-moltox21,classification,GraphMVP_CP-mean,knn,"{""clf__n_neighbors"": 9}",8010988254816087279,roc_auc,0.7329166919348054,roc_auc,0.6743626822098868,ogbg-moltox21_GraphMVP_CP-mean_knn
4014,ogbg-moltox21,classification,unimolv1,ridge,"{""clf__estimator__C"": 0.012915496650148826, ""clf__estimator__max_iter"": 5000, ""clf__estimator__penalty"": ""l2"", ""clf__estimator__solver"": ""lbfgs""}",1766635595451574031,roc_auc,0.7805014525089081,roc_auc,0.749669751655326,ogbg-moltox21_unimolv1_ridge
4015,ogbg-moltox21,classification,unimolv1,knn,"{""clf__n_neighbors"": 9}",1766635595451574031,roc_auc,0.7226912959894978,roc_auc,0.6783189765805977,ogbg-moltox21_unimolv1_knn
4016,ogbg-molclintox,classification,SimSon,rf,"{""clf__criterion"": ""entropy"", ""clf__min_samples_split"": 2, ""clf__n_estimators"": 500}",-3805537526833175979,roc_auc,0.7952363382081596,roc_auc,0.7490446773016369,ogbg-molclintox_SimSon_rf
4017,ogbg-molclintox,classification,SimSon,ridge,"{""clf__estimator__C"": 0.001, ""clf__estimator__max_iter"": 5000, ""clf__estimator__penalty"": ""l2"", ""clf__estimator__solver"": ""lbfgs""}",-3805537526833175979,roc_auc,0.7233102868091779,roc_auc,0.7097417717999513,ogbg-molclintox_SimSon_ridge
4018,ogbg-molclintox,classification,SimSon,knn,"{""clf__n_neighbors"": 9}",-3805537526833175979,roc_auc,0.7408853650978091,roc_auc,0.717253588433601,ogbg-molclintox_SimSon_knn
4019,ogbg-moltox21,classification,unimolv2,rf,"{""clf__criterion"": ""entropy"", ""clf__min_samples_split"": 6, ""clf__n_estimators"": 500}",5256432620024381438,roc_auc,0.771476614554391,roc_auc,0.718587189461913,ogbg-moltox21_unimolv2_rf
4020,ogbg-moltox21,classification,GraphMVP_AM-mean,ridge,"{""clf__estimator__C"": 0.5994842503189408, ""clf__estimator__max_iter"": 5000, ""clf__estimator__penalty"": ""l2"", ""clf__estimator__solver"": ""lbfgs""}",-4184501823876019647,roc_auc,0.7637911788014726,roc_auc,0.7122947885186788,ogbg-moltox21_GraphMVP_AM-mean_ridge
4021,ogbg-moltox21,classification,GraphMVP_AM-mean,knn,"{""clf__n_neighbors"": 9}",-4184501823876019647,roc_auc,0.7412361196661507,roc_auc,0.7153030364062246,ogbg-moltox21_GraphMVP_AM-mean_knn
4022,ogbg-moltox21,classification,GraphMVP_AM-sum,ridge,"{""clf__estimator__C"": 0.04641588833612777, ""clf__estimator__max_iter"": 5000, ""clf__estimator__penalty"": ""l2"", ""clf__estimator__solver"": ""lbfgs""}",-4345782047295156146,roc_auc,0.762227299564313,roc_auc,0.7121941430808064,ogbg-moltox21_GraphMVP_AM-sum_ridge
4023,ogbg-moltox21,classification,GraphMVP_AM-sum,knn,"{""clf__n_neighbors"": 9}",-4345782047295156146,roc_auc,0.7436832517266821,roc_auc,0.7061184485726307,ogbg-moltox21_GraphMVP_AM-sum_knn
4024,ogbg-molsider,classification,SimSon,rf,"{""clf__criterion"": ""entropy"", ""clf__min_samples_split"": 8, ""clf__n_estimators"": 500}",6693604513093764684,roc_auc,0.6103448703829394,roc_auc,0.5991447413702715,ogbg-molsider_SimSon_rf
4025,ogbg-molsider,classification,SimSon,ridge,"{""clf__estimator__C"": 0.0035938136638046254, ""clf__estimator__max_iter"": 5000, ""clf__estimator__penalty"": ""l2"", ""clf__estimator__solver"": ""lbfgs""}",6693604513093764684,roc_auc,0.5660692209006424,roc_auc,0.5611883152480971,ogbg-molsider_SimSon_ridge
4026,ogbg-molsider,classification,SimSon,knn,"{""clf__n_neighbors"": 9}",6693604513093764684,roc_auc,0.5955754801905744,roc_auc,0.5517250077655227,ogbg-molsider_SimSon_knn
4027,ogbg-moltox21,classification,unimolv2,ridge,"{""clf__estimator__C"": 0.04641588833612777, ""clf__estimator__max_iter"": 5000, ""clf__estimator__penalty"": ""l2"", ""clf__estimator__solver"": ""lbfgs""}",5256432620024381438,roc_auc,0.7826722183076389,roc_auc,0.7250482371061816,ogbg-moltox21_unimolv2_ridge
4028,ogbg-moltox21,classification,unimolv2,knn,"{""clf__n_neighbors"": 9}",5256432620024381438,roc_auc,0.6886203419653854,roc_auc,0.6215213904232711,ogbg-moltox21_unimolv2_knn
4029,ogbg-moltox21,classification,SimSon,rf,"{""clf__criterion"": ""entropy"", ""clf__min_samples_split"": 8, ""clf__n_estimators"": 500}",9163356866822784366,roc_auc,0.7745150899281072,roc_auc,0.7210298631507531,ogbg-moltox21_SimSon_rf
4030,ogbg-moltox21,classification,SimSon,ridge,"{""clf__estimator__C"": 100.0, ""clf__estimator__max_iter"": 5000, ""clf__estimator__penalty"": ""l2"", ""clf__estimator__solver"": ""lbfgs""}",9163356866822784366,roc_auc,0.7002292802565327,roc_auc,0.6450156343314373,ogbg-moltox21_SimSon_ridge
4031,ogbg-moltox21,classification,SimSon,knn,"{""clf__n_neighbors"": 9}",9163356866822784366,roc_auc,0.7219334225758677,roc_auc,0.6510030268299482,ogbg-moltox21_SimSon_knn
4032,DILI,classification,GraphFP-C,rf,"{""clf__criterion"": ""entropy"", ""clf__min_samples_split"": 6, ""clf__n_estimators"": 500}",-4318241063277592142,roc_auc,0.6260369574774007,roc_auc,0.47304347826086957,DILI_GraphFP-C_rf
4033,DILI,classification,GraphFP-C,ridge,"{""clf__C"": 27.825594022071243, ""clf__max_iter"": 5000, ""clf__penalty"": ""l2"", ""clf__solver"": ""lbfgs""}",-4318241063277592142,roc_auc,0.5595509317115966,roc_auc,0.42782608695652175,DILI_GraphFP-C_ridge
4034,DILI,classification,GraphFP-C,knn,"{""clf__n_neighbors"": 1}",-4318241063277592142,roc_auc,0.5213517160885582,roc_auc,0.4591304347826087,DILI_GraphFP-C_knn
4035,DILI,classification,GraphFP-CP,rf,"{""clf__criterion"": ""entropy"", ""clf__min_samples_split"": 6, ""clf__n_estimators"": 500}",-4318241063277592142,roc_auc,0.6067624197818103,roc_auc,0.6008695652173913,DILI_GraphFP-CP_rf
4036,DILI,classification,GraphFP-CP,ridge,"{""clf__C"": 0.001, ""clf__max_iter"": 5000, ""clf__penalty"": ""l2"", ""clf__solver"": ""lbfgs""}",-4318241063277592142,roc_auc,0.480780748786289,roc_auc,0.6552173913043479,DILI_GraphFP-CP_ridge
4037,DILI,classification,GraphFP-CP,knn,"{""clf__n_neighbors"": 5}",-4318241063277592142,roc_auc,0.5285953970164498,roc_auc,0.49652173913043474,DILI_GraphFP-CP_knn
4038,ogbg-molmuv,classification,coati,rf,"{""clf__criterion"": ""entropy"", ""clf__min_samples_split"": 10, ""clf__n_estimators"": 500}",-8324244439975886687,roc_auc,0.7327708772600151,roc_auc,0.7306834722849497,ogbg-molmuv_coati_rf
4039,ogbg-molmuv,classification,coati,ridge,"{""clf__estimator__C"": 0.012915496650148826, ""clf__estimator__max_iter"": 5000, ""clf__estimator__penalty"": ""l2"", ""clf__estimator__solver"": ""lbfgs""}",-8324244439975886687,roc_auc,0.8155758853543474,roc_auc,0.7555934977158004,ogbg-molmuv_coati_ridge
4040,ogbg-molhiv,classification,SimSon,rf,"{""clf__criterion"": ""entropy"", ""clf__min_samples_split"": 10, ""clf__n_estimators"": 500}",-6368069050646795183,roc_auc,0.7227539804995239,roc_auc,0.7546559721685351,ogbg-molhiv_SimSon_rf
4041,ogbg-molhiv,classification,SimSon,ridge,"{""clf__C"": 0.001, ""clf__max_iter"": 5000, ""clf__penalty"": ""l2"", ""clf__solver"": ""lbfgs""}",-6368069050646795183,roc_auc,0.6399709447594318,roc_auc,0.6723173560108233,ogbg-molhiv_SimSon_ridge
4042,ogbg-molmuv,classification,chemformer_augment,ridge,"{""clf__estimator__C"": 0.04641588833612777, ""clf__estimator__max_iter"": 5000, ""clf__estimator__penalty"": ""l2"", ""clf__estimator__solver"": ""lbfgs""}",-5261780253404955648,roc_auc,0.7755775722869773,roc_auc,0.7086598571801265,ogbg-molmuv_chemformer_augment_ridge
4043,ogbg-molmuv,classification,chemformer_mask,ridge,"{""clf__estimator__C"": 0.012915496650148826, ""clf__estimator__max_iter"": 5000, ""clf__estimator__penalty"": ""l2"", ""clf__estimator__solver"": ""lbfgs""}",-5261780253404955648,roc_auc,0.7923029357450478,roc_auc,0.7427803814620861,ogbg-molmuv_chemformer_mask_ridge
4044,ogbg-molmuv,classification,chemformer_combined,ridge,"{""clf__estimator__C"": 0.012915496650148826, ""clf__estimator__max_iter"": 5000, ""clf__estimator__penalty"": ""l2"", ""clf__estimator__solver"": ""lbfgs""}",-5261780253404955648,roc_auc,0.797910845831012,roc_auc,0.7473676708309946,ogbg-molmuv_chemformer_combined_ridge
4045,ogbg-molmuv,classification,chemformer_augment,rf,"{""clf__criterion"": ""entropy"", ""clf__min_samples_split"": 10, ""clf__n_estimators"": 500}",4750030576684929430,roc_auc,0.6523768987939963,roc_auc,0.6882670904169281,ogbg-molmuv_chemformer_augment_rf
4046,ogbg-molmuv,classification,chemformer_mask,rf,"{""clf__criterion"": ""entropy"", ""clf__min_samples_split"": 8, ""clf__n_estimators"": 500}",3158763559072931703,roc_auc,0.6795319463725468,roc_auc,0.6442123689019503,ogbg-molmuv_chemformer_mask_rf
4047,ogbg-molmuv,classification,chemformer_combined,rf,"{""clf__criterion"": ""entropy"", ""clf__min_samples_split"": 10, ""clf__n_estimators"": 500}",-6987357170211338646,roc_auc,0.6929494770545214,roc_auc,0.6680395198357139,ogbg-molmuv_chemformer_combined_rf
4048,ogbg-molmuv,classification,unimolv1,rf,"{""clf__criterion"": ""entropy"", ""clf__min_samples_split"": 10, ""clf__n_estimators"": 500}",807320190357816475,roc_auc,0.6496737604991354,roc_auc,0.6219209664811244,ogbg-molmuv_unimolv1_rf
4049,ogbg-molmuv,classification,molbert,rf,"{""clf__criterion"": ""entropy"", ""clf__min_samples_split"": 10, ""clf__n_estimators"": 500}",5020947037856866989,roc_auc,0.7669243595647016,roc_auc,0.7504032335300561,ogbg-molmuv_molbert_rf
